id,name,classification,subclassification,date,type,contract_count_buyer,contract_count_supplier,contract_count_funder,contract_amount_buyer,contract_amount_supplier,contract_amount_funder,purchase_count_buyer,purchase_count_supplier,purchase_count_funder,purchase_amount_buyer,purchase_amount_supplier,purchase_amount_funder,other_names,country,source_id,sourceRun_id,id_RFC,legalName_RFC,uri_RFC,verified_RFC,id_RUPC,legalName_RUPC,uri_RUPC,verified_RUPC
industrial-perforadora-de-campeche-sa-de-cv,"INDUSTRIAL PERFORADORA DE CAMPECHE, S.A. DE C.V.",company,profit,2021-05-09T03:21:07.000Z,organizations,0,16,0,0,37142775345,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,,,,,,,,
promocion-y-mercadeo-internacional-g-&-e-sociedad-anonima,PROMOCION Y MERCADEO INTERNACIONAL G & E SOCIEDAD ANONIMA,company,,2021-11-28T01:42:08.000Z,organizations,0,29,0,0,36245396266,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
prestaciones-mexicanas-sa-de-cv,"PRESTACIONES MEXICANAS, S.A. DE C.V.",company,profit,2021-05-09T00:24:27.000Z,organizations,0,891,0,0,34075631814,0,0,0,0,0,0,0,"PRESTACIONES MEXICANAS S.A. DE C.V.
PRESTACIONES MEXICANAS, S.A DE C.V.
PRESTACIONES MEXICANAS, S.A. DE C.V
Prestaciones Mexicanas S.A. de C.V.
PRESTACIONES MEXICANAS S.A. DE C.V
PRESTACIONES MEXICANAS S.A.DE C.V.
Prestaciones Mexicanas S.A.de C.V.
PRESTACIONES MEXICANAS S A DE C V
PRESTACIONES MEXICANAS S.A DE C.V.
PRESTACIONES MEXICANAS S.A. DE CV.
PRESTACIONES MEXICANAS SA DE CV
Prestaciones Mexicanas S.A de C.V.
PRESTACIONES MEXICANAS S. A. DE C. V.
Prestaciones Mexicanas S. A. de C.V.
prestaciones mexicanas s.a de c.v.
prestaciones mexicanas s.a. de c.v.
Prestaciones Mexicanas S.A de C.V
PRESTACIONES MEXICANASS.A. DE C.V.",México,"compranet3
pot",compranet3-1620530467436,,,,,,,,
maquinaria-industrial-timsa-sociedad-anonima,MAQUINARIA INDUSTRIAL TIMSA SOCIEDAD ANONIMA,company,,2021-11-28T01:40:21.000Z,organizations,0,11,0,0,32843795081,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
laboratorios-pisa-sa-de-cv,LABORATORIOS PISA S.A. DE C.V.,company,profit,2019-01-24T01:16:35.000Z,organizations,0,12077,0,0,32698183882,0,0,7209,0,0,6879987080,0,"Laboratorios Pisa, S.A. de C.V.
LABORATORIOS PISA, S.A. DE C.V.
LABORATORIOS PISA S.A DE C.V
Laboratorios PISA, S.A. de C.V.
LABORATORIOS PISA, S.A DE C.V
LABORATORIOS PISA S.A DE C.V.
LABORATORIOS PISA, S..A. DE C.V..
LABORATORIOS PISA, SA DE CV
LABORATORIOS PISA, S.A.D E C.V.
LABORATORIOS PISA SA DE CV
LABORATORIOS PISA S. A. DE C. V.
LABORATORIOS PISA, S. A. DE C. V.
Laboratorios Pisa S. A. de C. V.
Laboratorios Pisa S.A. de C.V.
LABORATORIOS PISA S A DE C V
LABORATORIOS PISA S.A. DE C.V
LABORATORIOS PISA S.A.DE C.V.
LABORATORIOS PISA S.A DEC.V.
LABORATORIOS PISA S.A.D E C.V.
Laboratorios Pisa S.A. De C.V.
LABORATORIOS PISA. S.A. DE C.V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,263,LABORATORIOS PISA S.A. DE C.V.,https://sites.google.com/site/cnetrupc/rupc,
empresas-berthier-e-b-i-de-costa-rica-sociedad-anonima,EMPRESAS BERTHIER E B I DE COSTA RICA SOCIEDAD ANONIMA,company,,2021-11-28T01:37:26.000Z,organizations,0,108,0,0,32460526988,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,LPI830527KJ2,LABORATORIOS PISA S.A. DE C.V.,,1,,,,
edenred-mexico-sa-de-cv,EDENRED MEXICO SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,2430,0,0,32405165241,0,0,37,0,0,"98358100,15",0,"EDENRED MEXICO, S.A. DE C.V.
EDENRED MEXICO S.A DE C.V
EDENRED MEXICO, S. A. DE C. V.
EDENRED MEXICO S.A. DE C.V.
EDENRED MÉXICO, S.A. DE C.V.
EDENRED MEXICO S.A DE C.V.
Edenred Mexico, S.A. de C.V.
Edenred México, S.A. de C.V.
EDENRED MEXICO,S.A. DE C.V.
Edenred México S.A. de C.V.
EDENRED MÉXICO S.A. DE C.V.
EDENRED MEXICO S. A. DE C. V.
Edenred México S. A. DE C.V.
EDENRED MEXICO S A DE C V
EDENRED MÉXICO S.A DE C.V.
EDENRED MEXICO S.A. DE C.V
EDENRED MÉXICO S.A. de C.V.
Edenred Mexico S.A. de C.V.
EDENRED MEXICO SA DE CV.
EDENRED MÉXICO S. A. DE C. V.
Edenred México S.A de C.V
EDENRED MÉXICO S.A. DE C.V..
Edenred México SA de CV
EDENRED MEXICO S.A.DE C.V.
EDENRED MEXICO S. A DE C.V.
EDENRED MÉXICO S.A. DE C.V
Edenred México S.A de C.V.
EDENRED MÉXICO S.A. DE C..V.
Edenred Mexico SA de CV
Edenred México S.A. DE C.V.
EDENRED MÉXICO. S.A. DE C.V.
EDENRED MEXICO S.A. C.V.",México,"compranet
pot
comprasimss",compranet-1620524637144,,,,,4585,EDENRED MEXICO SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
purdy-motor-sociedad-anonima,PURDY MOTOR SOCIEDAD ANONIMA,company,,2021-11-28T01:37:12.000Z,organizations,0,1719,0,0,32145758824,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,ASE930924SS7,EDENRED MEXICO SA DE CV,,1,,,,
constructora-arhnos-sa-de-cv,"CONSTRUCTORA ARHNOS , S.A DE C.V.",company,profit,2021-05-09T03:21:07.000Z,organizations,0,6,0,0,32014332069,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,,,,,,,,
productive-business-solutions-costa-rica-sociedad-anonima,PRODUCTIVE BUSINESS SOLUTIONS COSTA RICA SOCIEDAD ANONIMA,company,,2021-11-28T01:37:43.000Z,organizations,0,479,0,0,31497888663,0,0,0,0,0,0,0,PRODUCTIVE BUSINESS SOLUTIONS (COSTA RICA) SOCIEDAD ANONIMA,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
ralca-sa-de-cv,"RALCA, S.A. DE C.V.",company,profit,2019-01-24T01:16:35.000Z,organizations,0,5913,0,0,30589432675,0,0,4278,0,0,13363843003,0,"RALCA, S.A DE C.V
Ralca, S.A. de C.V.
RALCA SA DE CV
RALCA S.A DE C.V
Ralca, S.A de C.V
RALCA S.A. DE C.V.
RALCA, S. A. DE C. V.
RALCA, S.A DE C.V.
RALCA S.A DE C.V.
RALCA,S.A. DE C.V.
RALCA, SA DE CV
RALCA, S,A, DE C.V.
RALCAS.A. C.V.
RALCA, SA DE CV.
Ralca S. A. de C. V.
RALCA SA. de C.V.
RALCA S A DE C V
RALCA SA DE C V
RALCA S.A DE C V
RALCA S.A. DE C.V
RALCA S.A. DE C..V
RALCA S. A. DE C. V.
Ralca S.A. De C.V.
RALCA SA. DE C.V
Ralca S.A. de C.V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,3633,"RALCA, S.A. DE C.V.",https://sites.google.com/site/cnetrupc/rupc,
toka-internacional-sapi-de-cv,TOKA INTERNACIONAL S A P I DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,973,0,0,30467434537,0,0,0,0,0,0,0,"TOKA INTERNACIONAL S.A.P.I. DE C.V.
TOKA INTERNACIONAL, S.A.P.I. DE C.V.
TOKA INTERNACIONAL, S.A.P.I DE C.V.
TOKA INTERNACIONAL SAPI DE CV
TOKA INTERNACIONAL S.A.P.I DE C.V.
TOKA INTERNACIONAL S.A.P I DE C.V.
Toka Internacional S.A.P.I. de C.V.
TOKA INTERNACIONAL S. A. P. I. DE C.V.
Toka Internacional S.A.P.I de C.V.
Toka Internacional SAPI de CV",México,"compranet
pot",compranet-1620524637144,RAL9206115U8,"RALCA, S.A. DE C.V.",,1,196494,TOKA INTERNACIONAL S A P I DE CV,https://sites.google.com/site/cnetrupc/rupc,
mainbit-sa-de-cv,MAINBIT SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,620,0,0,30441991828,0,0,0,0,0,0,0,"MAINBIT S.A. DE C.V
MAINBIT, S.A. DE C.V.
Mainbit, S.A. de C.V.
MAINBIT S.A. DE C.V.
Mainbit S. A. de C. V.
MAINBIT S.A DE C.V
MAINBIT, S.A DE C.V
Mainbit S.A. de C.V.
Mainbit S.A de C.V.
MAINBIT S.A DE C.V.
Mainbit S.A. de c.v.
MAINBIT S.A DE C. V.
MAINBIT S A DE C V
Mainbit S.A. De C.V.
MAINBIT S. A. DE C. V.",México,"compranet
pot
compranet3",compranet-1620524637144,TIN090211JC9,TOKA INTERNACIONAL S A P I DE CV,,1,14120,MAINBIT SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
efectivale-sa-de-cv,EFECTIVALE S.A DE C.V,company,profit,2019-01-24T01:16:35.000Z,organizations,0,2766,0,0,30288395532,0,0,27,0,0,"10093817,77",0,"EFECTIVALE S.A. DE C.V.
EFECTIVALE, S.A. DE C.V.
EFECTIVALE S.A. DE C.V
EFECTIVALE SA DE CV
EFECTIVALE, SA DE CV
Efectivale, S.A. de C.V.
Efectivale S.A. de C.V.
Efectivale S.A de C.V.
EFECTIVALE,S.A. DE C.V.
EFECTIVALE S A DE C V
EFECTIVALE S.A. DE .C.V.
Efectivale S. A. de C. V.
Efectivale S. A. De C. V.
EFECTIVALE S. A. DE.C V.
EFECTIVALE S.A.DE C.V.
EFECTIVALE S.A DE C.V.
Efectivale SA de CV
EFECTIVALE SA DE C.V.
EFECTIVALE S. A. DE C. V.
EFECTIVALE S.A. DE C. V.
EFECTIVALE S..A. DE C.V.
EFECTIVALE S A DE C.V.
EFECTIVALE S.A .DE C.V.
EFECTIVALE S.A. DE.C.V
EFECTIVALE SA. DE C.V.
Efectivale S.A. de C. V.
EFECTIVALE S.A.D E C.V.
EFECTIVALE S.A. DE C.V..
Efectivale S.A. De C.V.
EFECTIVALE SA CV
Efectivale s.a. de c.v.
Efectivale SA DE CV
Efectivale S.A.de C.V.
EFECTIVALE S. A. C. V.
EFECTIVALE S.A DE CV
EFECTIVALE_SA_DE_CV",México,"compranet
pot
compranet3
comprasimss",compranet-1620524637144,MAI900112RW2,MAINBIT SA DE CV,,1,,,,
volio-&-trejos-asociados-sociedad-anonima,VOLIO & TREJOS ASOCIADOS SOCIEDAD ANONIMA,company,,2021-11-28T01:47:07.000Z,organizations,0,3,0,0,29829614800,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,EFE8908015L3,EFECTIVALE S.A. DE C.V.,,,,,,
medicamentos-exclusivos-sa-de-cv,MEDICAMENTOS EXCLUSIVOS SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,244,0,0,29382320084,0,0,151,0,0,"288427863,2",0,"MEDICAMENTOS EXCLUSIVOS S.A. DE C.V.
MEDICAMENTOS EXCLUSIVOS, S.A. DE C.V.
MEDICAMENTOS EXCLUSIVOS, S.A. DE C.V
MEDICAMENTOS EXCLUSIVOS S.A. DE C..V",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,25592,MEDICAMENTOS EXCLUSIVOS SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
instrumentos-y-equipos-falcon-sa-de-cv,INSTRUMENTOS Y EQUIPOS FALCON SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,1833,0,0,29019955415,0,0,2332,0,0,11865501948,0,"Instrumentos y Equipos FALCON, S.A. de C.V.
INSTRUMENTOS Y EQUIPOS FALCON, S.A. DE C.V.
INSTRUMENTOS Y EQUIPOS FALCON S.A. DE C.V.
INSTRUMENTOS Y EQUIPOS FALCON S.A DE C.V.
Instrumentos y Equipos Falcon, S.A. de C.V.
INSTRUMENTOS Y EQUIPOS FALCÓN S.A. DE C.V.
Instrumentos y Equipos Falcón SA de CV
INSTRUMENTOS Y EQUIPOS FALCON, S.A. DE C.V
INSTRUMENTOS Y EQUIPOS FALCON S.A DE C.V
INSTRUMENTOS Y EQUIPOS FALCON SA. DE C.V
Instrumentos y equipos falcon s.a. de c.v.
Instrumentos y Equipos Falcon S. A. de C. V.
INSTRUMENTOS Y EQUIPOS FALCÓN S.A. DE C.V
INSTRUMENTOS Y EQUIPOS FALCON S. A. DE C. V.
Instrumentos y Equipos Falcon S.A. de C.V.
INSTRUMENTOS Y EQUIPOS FALCON S.A. DE C.V
INSTRUMENTOS Y EQUIPOS FALCON, S. A. DE C. V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,MEX010913Q41,MEDICAMENTOS EXCLUSIVOS SA DE CV,,1,3823,INSTRUMENTOS Y EQUIPOS FALCON SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
siemens-industrial-turbomachinery-limited,SIEMENS INDUSTRIAL TURBOMACHINERY LIMITED,company,,2021-05-09T00:24:27.000Z,organizations,0,51,0,0,28953012884,0,0,0,0,0,0,0,,México,"compranet3
pot",compranet3-1620530467436,IEF7911291F4,INSTRUMENTOS Y EQUIPOS FALCON SA DE CV,,1,,,,
infra-sa-de-cv,"INFRA, S.A. DE C.V.",company,profit,2019-01-24T01:16:35.000Z,organizations,0,5336,0,0,28401825171,0,0,2220,0,0,7734965962,0,"INFRA SA DE CV
INFRA S.A. DE C.V.
INFRA, S.A DE C.V.
INFRA, S. A. DE C. V.
INFRA,S.A. DE C.V.
INFRA S.A. de C.V.
INFRA,S. A. DE C.V.
Infra, S.A. de C.V.
Infra, S.A de C.V.
INFRA, S.A. de C.V.
INFRA, SA DE CV
INFRA SA CV
infra s.a. de c.v.
INFRA, S.A. DE .C.V.
Infra S.A. de C.V.
Infra S. A. de C. V.
Infra S.A. de C. V.
INFRA S.A DE C.V
INFRA S A DE C V
Infra S.A. DE C.V.
INFRA S.A. DEC.V.
INFRA S. A. DE C. V.
INFRA S. A DE C. V.
INFRA S.A DE C.V.
INFRA S.A. DE C.V
INFRA S.A. DE .C.V.
INFRA SA DE CV.
INFRA, S.A DE C.V",México,"compranet
pot
compranet3
comprasimss",compranet-1620524637144,IEF791129IF4,"INSTRUMENTOS Y EQUIPOS FALCON, S. A. DE C. V.",,,3904,"INFRA, S.A. DE C.V.",https://sites.google.com/site/cnetrupc/rupc,
grupo-constructor-marhnos-sa-de-cv,"GRUPO CONSTRUCTOR MARHNOS, S.A. DE C.V.",company,profit,2019-01-24T01:16:35.000Z,organizations,0,2,0,0,28008476803,0,0,0,0,0,0,0,,México,compranet,compranet-1620524637144,,,,,,,,
repsol-exploracion-sa,"REPSOL EXPLORACION, S.A.",company,profit,2021-05-09T03:21:07.000Z,organizations,0,1,0,0,27244198348,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,INF891031LT4,"INFRA, S.A. DE C.V.",,1,,,,
ica-constructora-sa-de-cv,ICA CONSTRUCTORA SA DE CV,company,profit,2020-05-12T10:17:54.000Z,organizations,0,12,0,0,26722432168,0,0,0,0,0,0,0,,México,compranet,"compranet-1618437772132
compranet-1623585600007
compranet-1633910400004
compranet-1638064654114",INF981031LT4,"INFRA, S.A DE C.V",,,,,,
tubos-de-acero-de-mexico-sa,"TUBOS DE ACERO DE MEXICO, S. A.",company,profit,2021-05-09T00:24:27.000Z,organizations,0,63,0,0,26637724359,0,0,0,0,0,0,0,"TUBOS DE ACERO DE MEXICO, S.A.
TUBOS DE ACERO DE MEXICO S.A.",México,"compranet3
pot",compranet3-1620530467436,,,,,,,,
sanofi-pasteur-sa-de-cv,SANOFI PASTEUR SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,384,0,0,25846710906,0,0,23,0,0,2192679326,0,"SANOFI PASTEUR, SA DE CV
SANOFI PASTEUR, S.A. DE C.V.
Sanofi Pasteur S.A. de C.V.
SANOFI PASTEUR S.A. DE C.V.
Sanofi Pasteur S. A. de C. V.
Sanofi Pasteur S. A. De C. V.
SANOFI PASTEUR S.A. DE.C.V.
SANOFI PASTEUR S.A. DE CV.
SANOFI PASTEUR S A DE C V
SANOFI PASTEUR, S. A. DE C. V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,620,SANOFI PASTEUR SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
oceanografia-sa-de-cv,OCEANOGRAFIA SA DE CV,company,profit,2019-11-08T17:40:02.000Z,organizations,0,77,0,0,25470601251,0,0,0,0,0,0,0,"OCEANOGRAFÍA, S.A. DE C.V.
OCEANOGRAFIA, S.A. DE C.V.
OCEANOGRAFIA S.A. DE C.V.",México,"compranet
compranet3
pot",compranet-1620524637144,ICO170407UI6,ICA CONSTRUCTORA SA DE CV,,1,,,,
telefonos-de-mexico-sab-de-cv,Teléfonos de México S.A.B de C.V.,company,profit,2019-01-24T01:16:35.000Z,organizations,0,3628,0,0,25222174119,0,0,278,0,0,"604929615,8",0,"TELEFONOS DE MEXICO S.A.B. DE C.V.
TELEFONOS DE MEXICO, S.A.B. DE C.V.
TELEFONOS DE MEXICO S.A.B DE C.V
TELÉFONOS DE MÉXICO, S.A.B. DE C.V.,
TELÉFONOS DE MÉXICO, S.A.B. DE C.V.
TELEFONOS DE MÉXICO, S.A.B. DE C.V.
TELEFONOS DE MEXICO SAB DE CV
TELÉFONOS DE MÉXICO, S.A.B DE C.V.
TELEFONOS DE MEXICO, SAB DE C.V.
TELEFONOS DE MEXICO S.A.B DE C.V.
Telefonos de Mexico SAB de CV
TELEFONOS DE MEXICO S.A.B. DE C.V
TELÉFONOS DE MÉXICO S.A.B. DE C.V.
Telefonos de Mexico, S.A.B. de C.V.
Teléfonos de México, S.A.B. de C.V.
TELEFONOS DE MEXICO S A B DE C V
TELEFONOS DE MÉXICO S.A.B. DE C.V.
TELÉFONOS DE MEXICO, S.A.B. DE C.V.
TELEFONOS DE MEXICO, S.A.B DE C.V.
TELEFONOS DE MEXICO. S.A.B. DE C.V.
TELÉFONOS DE MÉXICO S.A.B DE C.V.
Teléfonos de México S.A.B. de C.V.
TELEFONOS DE MÉXICO S.A. B. DE C.V.
Telefonos de México S.A.B. de C.V.
Telefonos de Mexico S.A.B. de C.V.
Telefonos de México S.A.B.de C.V.
TELEFONOS DE MÉXICO SAB DE C.V
TELEFONOS DE MÉXICO S.A.B DE C.V.
TELÉFONOS DE MÉXICO S.A. B. DE C.V.
TELEFONOS DE MEXICO SAB. DE C.V.
TELEFONOS DE MEXICO S.A. B. DE C.V.
Telefónos de México S.A.B. de C.V.
TELÉFONOS DE MÉXICO S A B DE C V
TELÉFONOS DE MÉXICO SAB DE C.V.
TELEFONOS DE MEXICO S.A.B.DE C.V.
TELEFONOS DE MÉXICO S.A.B.DE C.V.
TELEFONOS DE MÉXICO S.A B DE C.V.
TELEFONOS DE MEXICO S. A.B. DE C.V.
Telefonos De México S.A.B. de C.V.
Teléfonos de México S.A. B. de C.V.
TELEFONOS DE MEXICO S. AB. DE C.V.
Teléfonos de México SAB de CV
TELÉFONOS DE MÉXICO S.A.B. DE C.V
TELEFONOS DE MEXICO S.AB DE C.V
TELEFONOS DE MEXICO S.A.B. DE .C.V.
TELÉFONOS DE MÉXICO S.A.B. DE. C.V.
TELÉFONOS DE MÉXICO S.A.B.. DE C.V.
TELEFONOS DE MÉXICO S.A.B.DE C.V
TELÉFONOS DE MÉXICO S.A.B.DE C.V.
TELEFONOS DE MEXICO S A B DE CV
TELÉFONOS DE MÉXICO S.A B DE C.V.
TELEFONOS DE MÉXICO S.A.B. DE CV
TELEFÓNOS DE MÉXICO S.A.B. DE C.V.
TELEFONOS DE MEXICO S.A.B DEC.V.
TELEFONOS DE MEXICO S.AB.. DE C.V.
TÉLEFONOS DE MÉXICO S.A.B. DE C.V.
TELÉFONOS DE MÉXICO S.A.B. DE CV
TELEFONOS DE MEXICO S.AB. DE C.V.
TELEFONOS DE MÉXICO S.A.B DE C.V
TELÉFONOS DE MÉXICO SAB DE CV
TELÉFONOS DE MEXICO SAB DE C.V.
TELEFONOS DE MEXICO S.A B. DE C.V.
TELÉFONOS DE MEXICO S.A.B. DE C.V.
TELEFONOS DE MEXICO SAB DE C.V.
TELEFÓNOS DE MÉXICO S.A.B. DE C.V
TELÉFONOS DE MÉXICO S.A. B DE C.V.
TELEFONOS DE MEXICO S.A..B. DE C.V.
Telefonos de México S.A.B. DE C.V.
TELÉFONOS DE MÉXICO S. A. B. DE C.V.
TELEFONOS DE MÉXICO S.A..B. DE C.V.
TELEFONOS DE MÉXICO SAB DE C.V.",México,"compranet
compranet3
pot
tdc
comprasimss",compranet-1620524637144,,,,,13063,Teléfonos de México S.A.B de C.V.,https://sites.google.com/site/cnetrupc/rupc,
comercializadora-de-productos-institucionales-sa-de-cv,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES, S.A. DE C.V.",company,profit,2019-01-24T01:16:35.000Z,organizations,0,2036,0,0,25067325024,0,0,0,0,0,0,0,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES S.A DE C.V
COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES SA DE CV
COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES S.A. DE C.V.
COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES, S.A DE C.V.
COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES S.A DE C.V.
COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES S..A DE C.V.
COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES S A DE C V
COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES S.A. C.V.
COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES S. A. DE C. V.
COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES S.A. DE C.V
Comercializadora de Productos Institucionales S.A. de C.V.
Comercializadora de productos institucionales S.A. De C.V",México,"compranet
compranet3
pot",compranet-1620524637144,SPA960328P62,SANOFI PASTEUR SA DE CV,,1,200,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES, S.A. DE C.V.",https://sites.google.com/site/cnetrupc/rupc,
coahuila-industrial-minera-sa-de-cv,COAHUILA INDUSTRIAL MINERA S.A DE C.V.,company,profit,2021-05-09T03:21:07.000Z,organizations,0,4,0,0,24790189600,0,0,0,0,0,0,0,"COAHUILA INDUSTRIAL MINERA, S. A. DE C. V.",México,compranet3,compranet3-1620530467436,,,,,,,,
prestaciones-universales-sa-de-cv,PRESTACIONES UNIVERSALES S.A. DE C.V.,company,profit,2019-01-24T01:17:46.000Z,organizations,0,608,0,0,24736861153,0,0,0,0,0,0,0,"PRESTACIONES UNIVERSALES, S.A. DE C.V.
PRESTACIONES UNIVERSALES SA DE CV
PRESTACIONES UNIVERSALES S.A DE C.V
PRESTACIONES UNIVERSALES S.A DE C.V.
PRESTACIONES UNIVERSALES S. A. DE C. V.
Prestaciones Universales S. A. de C. V.
PRESTACIONES UNIVERSALES S.A.D E C.V.
Prestaciones Universales S.A. de C.V.
Prestaciones universales s.a. De c.v.
Prestaciones Universales SA de CV
Prestaciones Universales S.A de C.V.
PRESTACIONES_UNIVERSALES_SA_DE_CV
PRESTACIONES UNIVERSALES S.A. DE C.V
Prestaciones Universales S.A. De C.V.
PRESTACIONES UNIVERSALES SA DE CV.
PRESTACIONES UNIVERSALESS.A. DE C.V.
(AMPLIACION AL PEDIDO CNRMS-15-OP-11) PRESTACIONES UNIVERSALES S.A. DE C.V.
PRESTACIONES UNIVERSALES S.A. .DE C.V.
(AMPLIACION DEL PEDIDO CNRMS-15-OP-11 ) PRESTACIONES UNIVERSALES S.A. DE C.V.
Prestaciones Universales S A de C V
PRESTACIONES UNIVERSALES S. A. DE C.V.",México,"compranet
compranet3
pot",compranet-1620524637144,TME840315KT6,Teléfonos de México S.A.B de C.V.,,1,,,,
codocsa-sociedad-anonima,CODOCSA SOCIEDAD ANONIMA,company,,2021-11-28T01:42:08.000Z,organizations,0,25,0,0,23878781356,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,CPI8908013SA,"COMERCIALIZADORA DE PRODUCTOS INSTITUCIONALES, S.A. DE C.V.",,1,,,,
cic-corporativo-industrial-coahuila-sa-de-cv,CIC CORPORATIVO INDUSTRIAL COAHUILA SA DE CV,company,profit,2019-01-24T01:18:06.000Z,organizations,0,1,0,0,23738400000,0,0,0,0,0,0,0,,México,compranet,compranet-1620524637144,,,,,,,,
weatherford-de-mexico-sa-de-cv,"WEATHERFORD DE MEXICO, S.A. DE C.V.",company,profit,2021-05-09T03:21:07.000Z,organizations,0,29,0,0,23547211101,0,0,0,0,0,0,0,WEATHERFORD DE MEXICO S.A. DE C.V.,México,compranet3,compranet3-1620530467436,,,,,,,,
sixsigma-networks-mexico,SIXSIGMA NETWORKS MEXICO,company,,2019-01-24T01:16:35.000Z,organizations,0,130,0,0,23251753047,0,0,0,0,0,0,0,SIXSIGMA NETWORKS MEXICO.,México,"compranet
pot",compranet-1620524637144,,,,,6471,SIXSIGMA NETWORKS MEXICO,https://sites.google.com/site/cnetrupc/rupc,
selecciones-medicas-sa-de-cv,"SELECCIONES MEDICAS, S.A. DE C.V.",company,profit,2019-01-24T01:16:35.000Z,organizations,0,4496,0,0,23041728445,0,0,3087,0,0,2133137755,0,"SELECCIONES MEDICAS S.A. DE C.V.
SELECCIONES MEDICAS S. A. DE C. V.
SELECCIONES MÉDICAS S.A. DE C.V.
SELECCIONES MÉDICAS S.A DE C.V
SELECCIONES MEDICAS S.A.DE C.V.
SELECCIONES MEDICAS S.A DE C.V.
SELECCIONES MEDICAS SA DE CV
SELECCIONES MEDICAS S.A DE C.V
SELECCIONES MEDICAS S.A. DE C.V..
SELECCIONES MÉDICAS S.A DE C.V.
SELECCIONES MEDICAS S.A. DE C.V
SELECCIONES MEDICAS S.A DE C. V.
Selecciones Médicas S.A. De C.V.
SELECCIONES MEDICAS, S. A. DE C. V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,3872,"SELECCIONES MEDICAS, S.A. DE C.V.",https://sites.google.com/site/cnetrupc/rupc,
